trans_dt,A,B,O,AB,code_len,dow,day,month,year,week,ds,hol_dur,hol_lower,hol_upper,TOTAL
2016-05-01,19.0,23.0,19.0,4.0,118,6,1,5,2016,17,2016-05-01,3.0,-1.0,1.0,65.0
2016-05-02,12.0,32.0,12.0,7.0,142,0,2,5,2016,18,2016-05-02,3.0,-1.0,1.0,63.0
2016-05-03,50.5,47.0,41.0,12.0,190,1,3,5,2016,18,,,,,150.5
2016-05-04,51.0,67.5,68.5,32.0,252,2,4,5,2016,18,,,,,219.0
2016-05-05,37.0,53.5,49.0,12.0,220,3,5,5,2016,18,,,,,151.5
2016-05-06,44.0,53.5,60.0,18.0,236,4,6,5,2016,18,,,,,175.5
2016-05-07,16.0,33.0,34.5,12.0,132,5,7,5,2016,18,,,,,95.5
2016-05-08,27.5,24.0,26.0,6.0,156,6,8,5,2016,18,,,,,83.5
2016-05-09,52.5,53.5,41.5,13.5,202,0,9,5,2016,19,,,,,161.0
2016-05-10,36.5,79.0,58.0,16.0,216,1,10,5,2016,19,,,,,189.5
2016-05-11,43.5,53.0,42.0,25.0,192,2,11,5,2016,19,,,,,163.5
2016-05-12,45.0,64.0,80.0,19.0,232,3,12,5,2016,19,,,,,208.0
2016-05-13,59.5,47.5,45.0,16.0,248,4,13,5,2016,19,,,,,168.0
2016-05-14,23.0,23.0,20.0,17.5,162,5,14,5,2016,19,,,,,83.5
2016-05-15,20.5,21.0,13.5,3.0,136,6,15,5,2016,19,,,,,58.0
2016-05-16,56.5,59.0,35.0,8.0,186,0,16,5,2016,20,,,,,158.5
2016-05-17,43.5,35.0,33.0,4.0,228,1,17,5,2016,20,,,,,115.5
2016-05-18,74.0,52.0,47.5,17.0,210,2,18,5,2016,20,,,,,190.5
2016-05-19,46.5,62.5,22.5,8.5,210,3,19,5,2016,20,,,,,140.0
2016-05-20,35.0,61.0,41.5,8.5,228,4,20,5,2016,20,,,,,146.0
2016-05-21,24.0,32.0,20.0,6.0,154,5,21,5,2016,20,,,,,82.0
2016-05-22,25.0,22.5,28.0,3.5,136,6,22,5,2016,20,,,,,79.0
2016-05-23,39.5,50.5,30.5,12.5,162,0,23,5,2016,21,,,,,133.0
2016-05-24,66.0,64.0,56.5,20.0,226,1,24,5,2016,21,,,,,206.5
2016-05-25,60.5,69.0,68.5,8.0,208,2,25,5,2016,21,,,,,206.0
2016-05-26,75.0,44.0,43.0,9.0,272,3,26,5,2016,21,,,,,171.0
2016-05-27,89.5,47.5,60.5,11.5,238,4,27,5,2016,21,,,,,209.0
2016-05-28,27.5,31.5,23.0,5.5,160,5,28,5,2016,21,,,,,87.5
2016-05-29,20.0,36.0,16.0,6.0,160,6,29,5,2016,21,,,,,78.0
2016-05-30,62.0,49.5,46.0,9.5,202,0,30,5,2016,22,,,,,167.0
2016-05-31,63.5,65.5,33.5,30.0,222,1,31,5,2016,22,,,,,192.5
2016-06-01,60.0,66.0,49.5,10.0,240,2,1,6,2016,22,,,,,185.5
2016-06-02,61.5,62.0,36.5,8.0,204,3,2,6,2016,22,,,,,168.0
2016-06-03,29.0,77.5,64.0,8.0,238,4,3,6,2016,22,,,,,178.5
2016-06-04,25.0,46.5,24.0,12.0,180,5,4,6,2016,22,,,,,107.5
2016-06-05,35.0,30.5,20.0,5.0,166,6,5,6,2016,22,,,,,90.5
2016-06-06,43.5,35.5,46.5,12.0,202,0,6,6,2016,23,,,,,137.5
2016-06-07,48.0,58.0,56.5,7.0,240,1,7,6,2016,23,,,,,169.5
2016-06-08,56.5,46.0,37.0,15.0,232,2,8,6,2016,23,,,,,154.5
2016-06-09,25.5,40.0,18.0,3.5,172,3,9,6,2016,23,2016-06-09,3.0,-1.0,1.0,87.0
2016-06-10,23.0,22.5,16.5,11.0,138,4,10,6,2016,23,2016-06-10,3.0,-1.0,1.0,73.0
2016-06-11,27.0,27.0,15.0,7.0,138,5,11,6,2016,23,2016-06-11,3.0,-1.0,1.0,76.0
2016-06-12,49.5,66.0,32.0,28.0,178,6,12,6,2016,23,,,,,175.5
2016-06-13,39.5,48.0,43.0,28.5,240,0,13,6,2016,24,,,,,159.0
2016-06-14,27.0,50.0,44.5,20.5,210,1,14,6,2016,24,,,,,142.0
2016-06-15,63.0,55.5,45.5,15.0,246,2,15,6,2016,24,,,,,179.0
2016-06-16,66.0,67.5,23.0,11.0,240,3,16,6,2016,24,,,,,167.5
2016-06-17,79.5,70.0,46.0,19.0,246,4,17,6,2016,24,,,,,214.5
2016-06-18,13.5,41.0,18.5,5.0,120,5,18,6,2016,24,,,,,78.0
2016-06-19,19.0,44.0,11.5,8.0,126,6,19,6,2016,24,,,,,82.5
2016-06-20,25.5,49.5,41.0,7.5,178,0,20,6,2016,25,,,,,123.5
2016-06-21,41.0,51.0,39.0,17.0,222,1,21,6,2016,25,,,,,148.0
2016-06-22,40.5,62.0,42.0,28.0,240,2,22,6,2016,25,,,,,172.5
2016-06-23,46.0,47.5,53.0,30.0,210,3,23,6,2016,25,,,,,176.5
2016-06-24,44.5,58.5,28.5,17.0,216,4,24,6,2016,25,,,,,148.5
2016-06-25,9.0,31.5,22.0,15.5,158,5,25,6,2016,25,,,,,78.0
2016-06-26,15.0,37.0,27.5,9.5,136,6,26,6,2016,25,,,,,89.0
2016-06-27,41.0,70.0,33.0,16.0,206,0,27,6,2016,26,,,,,160.0
2016-06-28,39.0,80.0,42.5,19.5,234,1,28,6,2016,26,,,,,181.0
2016-06-29,55.0,76.0,81.5,13.0,234,2,29,6,2016,26,,,,,225.5
2016-06-30,86.5,62.0,72.0,5.0,256,3,30,6,2016,26,,,,,225.5
2016-07-01,41.5,88.0,57.0,4.0,262,4,1,7,2016,26,,,,,190.5
2016-07-02,17.0,39.0,36.0,0.0,148,5,2,7,2016,26,,,,,92.0
2016-07-03,18.5,31.5,24.0,1.5,162,6,3,7,2016,26,,,,,75.5
2016-07-04,58.0,52.0,33.0,17.0,210,0,4,7,2016,27,,,,,160.0
2016-07-05,69.5,26.0,46.0,37.0,190,1,5,7,2016,27,,,,,178.5
2016-07-06,39.5,42.0,50.5,20.0,210,2,6,7,2016,27,,,,,152.0
2016-07-07,54.5,69.5,71.0,51.5,234,3,7,7,2016,27,,,,,246.5
2016-07-08,51.5,76.0,89.0,12.0,234,4,8,7,2016,27,,,,,228.5
2016-07-09,19.0,38.0,46.5,6.0,186,5,9,7,2016,27,,,,,109.5
2016-07-10,24.5,47.0,26.5,6.0,156,6,10,7,2016,27,,,,,104.0
2016-07-11,64.5,32.5,45.0,20.5,180,0,11,7,2016,28,,,,,162.5
2016-07-12,42.0,52.5,70.5,18.0,238,1,12,7,2016,28,,,,,183.0
2016-07-13,50.5,95.0,27.0,14.0,200,2,13,7,2016,28,,,,,186.5
2016-07-14,26.0,57.5,49.5,19.5,232,3,14,7,2016,28,,,,,152.5
2016-07-15,46.5,50.5,49.0,31.0,216,4,15,7,2016,28,,,,,177.0
2016-07-16,16.0,11.0,22.0,9.0,108,5,16,7,2016,28,,,,,58.0
2016-07-17,17.0,23.0,17.5,6.0,120,6,17,7,2016,28,,,,,63.5
2016-07-18,31.5,44.5,50.5,7.0,220,0,18,7,2016,29,,,,,133.5
2016-07-19,65.0,68.5,71.5,12.0,256,1,19,7,2016,29,,,,,217.0
2016-07-20,55.5,35.5,74.5,12.0,216,2,20,7,2016,29,,,,,177.5
2016-07-21,44.5,43.0,42.0,14.5,238,3,21,7,2016,29,,,,,144.0
2016-07-22,58.5,43.0,25.0,9.0,186,4,22,7,2016,29,,,,,135.5
2016-07-23,28.0,31.0,25.5,11.0,162,5,23,7,2016,29,,,,,95.5
2016-07-24,32.0,15.5,12.0,3.0,108,6,24,7,2016,29,,,,,62.5
2016-07-25,29.0,50.5,36.5,16.0,210,0,25,7,2016,30,,,,,132.0
2016-07-26,47.5,41.0,42.5,15.0,214,1,26,7,2016,30,,,,,146.0
2016-07-27,31.5,57.5,52.5,24.0,282,2,27,7,2016,30,,,,,165.5
2016-07-28,67.5,55.0,57.5,16.5,282,3,28,7,2016,30,,,,,196.5
2016-07-29,53.0,58.0,46.5,13.5,248,4,29,7,2016,30,,,,,171.0
2016-07-30,41.5,13.5,24.0,8.0,150,5,30,7,2016,30,,,,,87.0
2016-07-31,26.0,21.0,30.0,2.0,138,6,31,7,2016,30,,,,,79.0
2016-08-01,29.5,35.5,57.0,18.0,186,0,1,8,2016,31,,,,,140.0
2016-08-02,41.5,49.5,50.5,8.0,234,1,2,8,2016,31,,,,,149.5
2016-08-03,38.5,66.0,22.5,7.0,198,2,3,8,2016,31,,,,,134.0
2016-08-04,32.5,49.5,37.5,14.0,216,3,4,8,2016,31,,,,,133.5
2016-08-05,56.5,35.5,30.5,8.0,212,4,5,8,2016,31,,,,,130.5
2016-08-06,41.5,40.5,36.0,2.0,178,5,6,8,2016,31,,,,,120.0
2016-08-07,34.5,30.5,9.5,8.0,162,6,7,8,2016,31,,,,,82.5
2016-08-08,44.0,36.0,46.0,2.0,208,0,8,8,2016,32,,,,,128.0
2016-08-09,28.0,32.0,60.0,26.0,196,1,9,8,2016,32,,,,,146.0
2016-08-10,59.5,46.5,39.5,19.0,208,2,10,8,2016,32,,,,,164.5
2016-08-11,43.5,36.5,63.0,16.0,214,3,11,8,2016,32,,,,,159.0
2016-08-12,26.0,45.0,24.0,35.0,198,4,12,8,2016,32,,,,,130.0
2016-08-13,27.0,30.5,27.0,20.0,190,5,13,8,2016,32,,,,,104.5
2016-08-14,24.5,26.5,18.0,11.0,136,6,14,8,2016,32,,,,,80.0
2016-08-15,34.5,56.5,59.0,27.0,180,0,15,8,2016,33,,,,,177.0
2016-08-16,42.5,34.5,62.0,11.5,210,1,16,8,2016,33,,,,,150.5
2016-08-17,14.5,51.5,56.5,34.0,166,2,17,8,2016,33,,,,,156.5
2016-08-18,41.0,52.0,70.5,25.0,246,3,18,8,2016,33,,,,,188.5
2016-08-19,40.0,46.0,44.5,14.0,228,4,19,8,2016,33,,,,,144.5
2016-08-20,31.5,43.0,28.0,6.0,162,5,20,8,2016,33,,,,,108.5
2016-08-21,26.5,30.5,16.0,10.0,120,6,21,8,2016,33,,,,,83.0
2016-08-22,58.5,33.5,55.5,10.0,190,0,22,8,2016,34,,,,,157.5
2016-08-23,47.5,62.5,43.5,21.0,222,1,23,8,2016,34,,,,,174.5
2016-08-24,73.0,46.5,50.5,16.0,238,2,24,8,2016,34,,,,,186.0
2016-08-25,64.0,62.0,60.0,6.0,282,3,25,8,2016,34,,,,,192.0
2016-08-26,71.5,46.0,69.5,18.0,230,4,26,8,2016,34,,,,,205.0
2016-08-27,28.0,21.0,31.0,4.0,154,5,27,8,2016,34,,,,,84.0
2016-08-28,17.5,29.5,19.0,10.0,150,6,28,8,2016,34,,,,,76.0
2016-08-29,32.0,39.0,67.5,4.0,204,0,29,8,2016,35,,,,,142.5
2016-08-30,45.5,48.5,80.0,26.0,222,1,30,8,2016,35,,,,,200.0
2016-08-31,58.0,30.0,50.0,0.0,252,2,31,8,2016,35,,,,,138.0
2016-09-01,58.0,54.0,68.0,19.0,288,3,1,9,2016,35,,,,,199.0
2016-09-02,32.5,41.0,50.0,10.0,216,4,2,9,2016,35,,,,,133.5
2016-09-03,43.5,13.0,21.0,16.0,172,5,3,9,2016,35,,,,,93.5
2016-09-04,38.0,31.0,34.0,11.5,174,6,4,9,2016,35,,,,,114.5
2016-09-05,37.0,38.0,38.0,13.5,198,0,5,9,2016,36,,,,,126.5
2016-09-06,32.5,52.5,40.0,21.0,234,1,6,9,2016,36,,,,,146.0
2016-09-07,53.5,54.5,42.0,2.0,210,2,7,9,2016,36,,,,,152.0
2016-09-08,57.0,52.0,38.5,9.5,216,3,8,9,2016,36,,,,,157.0
2016-09-09,48.0,42.5,61.0,17.0,244,4,9,9,2016,36,,,,,168.5
2016-09-10,38.0,23.0,38.5,11.0,174,5,10,9,2016,36,,,,,110.5
2016-09-11,38.0,15.5,31.0,5.5,148,6,11,9,2016,36,,,,,90.0
2016-09-12,49.5,50.0,36.5,10.5,198,0,12,9,2016,37,,,,,146.5
2016-09-13,66.0,42.0,65.5,11.5,280,1,13,9,2016,37,,,,,185.0
2016-09-14,37.0,52.5,64.0,20.0,232,2,14,9,2016,37,,,,,173.5
2016-09-15,29.0,27.5,21.0,9.5,160,3,15,9,2016,37,2016-09-15,3.0,-1.0,1.0,87.0
2016-09-16,24.0,27.5,18.0,7.5,176,4,16,9,2016,37,2016-09-16,3.0,-1.0,1.0,77.0
2016-09-17,27.5,45.5,27.5,6.0,202,5,17,9,2016,37,2016-09-17,3.0,-1.0,1.0,106.5
2016-09-18,22.5,31.5,38.0,4.0,174,6,18,9,2016,37,,,,,96.0
2016-09-19,30.5,51.5,75.5,21.0,246,0,19,9,2016,38,,,,,178.5
2016-09-20,42.0,75.5,19.0,16.0,204,1,20,9,2016,38,,,,,152.5
2016-09-21,52.0,61.5,40.0,22.0,240,2,21,9,2016,38,,,,,175.5
2016-09-22,32.5,54.0,78.5,12.0,234,3,22,9,2016,38,,,,,177.0
2016-09-23,39.0,54.0,58.0,34.0,228,4,23,9,2016,38,,,,,185.0
2016-09-24,20.0,59.0,27.0,7.5,168,5,24,9,2016,38,,,,,113.5
2016-09-25,14.0,52.5,23.0,7.5,172,6,25,9,2016,38,,,,,97.0
2016-09-26,53.0,76.0,72.0,12.5,240,0,26,9,2016,39,,,,,213.5
2016-09-27,66.0,63.5,61.5,14.0,270,1,27,9,2016,39,,,,,205.0
2016-09-28,41.0,59.5,34.5,6.5,234,2,28,9,2016,39,,,,,141.5
2016-09-29,50.0,73.5,53.0,10.0,252,3,29,9,2016,39,,,,,186.5
2016-09-30,29.5,66.0,39.0,17.0,204,4,30,9,2016,39,,,,,151.5
2016-10-01,24.0,43.5,29.0,9.5,174,5,1,10,2016,39,2016-10-01,7.0,-2.0,2.0,106.0
2016-10-02,4.0,27.0,23.5,6.0,120,6,2,10,2016,39,2016-10-02,7.0,-2.0,2.0,60.5
2016-10-03,12.0,28.5,12.5,19.5,148,0,3,10,2016,40,2016-10-03,7.0,-2.0,2.0,72.5
2016-10-04,23.5,21.0,15.5,8.0,108,1,4,10,2016,40,2016-10-04,7.0,-2.0,2.0,68.0
2016-10-05,2.5,20.5,17.0,3.5,106,2,5,10,2016,40,2016-10-05,7.0,-2.0,2.0,43.5
2016-10-06,17.5,29.5,26.5,7.5,148,3,6,10,2016,40,2016-10-06,7.0,-2.0,2.0,81.0
2016-10-07,26.5,25.0,22.5,4.0,142,4,7,10,2016,40,2016-10-07,7.0,-2.0,2.0,78.0
2016-10-08,36.0,37.0,27.0,8.5,204,5,8,10,2016,40,,,,,108.5
2016-10-09,40.0,75.5,66.0,24.0,226,6,9,10,2016,40,,,,,205.5
2016-10-10,63.0,77.0,48.5,7.0,260,0,10,10,2016,41,,,,,195.5
2016-10-11,63.0,87.5,65.0,20.0,230,1,11,10,2016,41,,,,,235.5
2016-10-12,40.5,68.0,63.0,36.0,256,2,12,10,2016,41,,,,,207.5
2016-10-13,53.5,65.0,52.5,28.0,270,3,13,10,2016,41,,,,,199.0
2016-10-14,52.0,70.5,67.0,20.0,266,4,14,10,2016,41,,,,,209.5
2016-10-15,32.5,37.0,28.0,5.0,208,5,15,10,2016,41,,,,,102.5
2016-10-16,17.0,18.0,11.5,9.0,126,6,16,10,2016,41,,,,,55.5
2016-10-17,49.5,69.0,32.5,34.5,222,0,17,10,2016,42,,,,,185.5
2016-10-18,40.0,58.5,70.0,12.5,222,1,18,10,2016,42,,,,,181.0
2016-10-19,95.5,65.5,55.5,6.0,240,2,19,10,2016,42,,,,,222.5
2016-10-20,51.0,54.0,84.0,15.5,264,3,20,10,2016,42,,,,,204.5
2016-10-21,32.5,46.0,68.0,9.5,270,4,21,10,2016,42,,,,,156.0
2016-10-22,32.0,29.5,26.0,17.5,210,5,22,10,2016,42,,,,,105.0
2016-10-23,30.0,36.5,22.5,7.0,132,6,23,10,2016,42,,,,,96.0
2016-10-24,30.5,45.5,51.5,19.0,216,0,24,10,2016,43,,,,,146.5
2016-10-25,41.0,73.5,34.5,18.5,240,1,25,10,2016,43,,,,,167.5
2016-10-26,53.0,83.0,41.0,38.0,264,2,26,10,2016,43,,,,,215.0
2016-10-27,54.5,62.5,46.0,26.0,270,3,27,10,2016,43,,,,,189.0
2016-10-28,51.5,45.0,56.0,27.5,246,4,28,10,2016,43,,,,,180.0
2016-10-29,44.0,37.5,27.0,22.5,196,5,29,10,2016,43,,,,,131.0
2016-10-30,26.5,30.0,17.0,1.5,126,6,30,10,2016,43,,,,,75.0
2016-10-31,39.5,61.5,37.5,13.5,210,0,31,10,2016,44,,,,,152.0
2016-11-01,36.0,51.0,73.0,12.0,234,1,1,11,2016,44,,,,,172.0
2016-11-02,66.0,44.0,55.0,15.0,214,2,2,11,2016,44,,,,,180.0
2016-11-03,36.5,52.5,81.5,19.0,246,3,3,11,2016,44,,,,,189.5
2016-11-04,41.0,41.5,54.5,26.0,240,4,4,11,2016,44,,,,,163.0
2016-11-05,15.5,26.5,30.5,16.5,174,5,5,11,2016,44,,,,,89.0
2016-11-06,22.5,32.5,27.5,6.0,150,6,6,11,2016,44,,,,,88.5
2016-11-07,36.5,34.0,36.5,28.5,192,0,7,11,2016,45,,,,,135.5
2016-11-08,40.0,89.5,53.0,16.0,210,1,8,11,2016,45,,,,,198.5
2016-11-09,61.5,85.5,45.0,22.0,270,2,9,11,2016,45,,,,,214.0
2016-11-10,30.0,28.5,67.5,10.5,210,3,10,11,2016,45,,,,,136.5
2016-11-11,56.5,30.0,63.5,19.0,232,4,11,11,2016,45,,,,,169.0
2016-11-12,13.0,35.0,19.0,5.0,138,5,12,11,2016,45,,,,,72.0
2016-11-13,13.0,37.5,34.0,16.0,162,6,13,11,2016,45,,,,,100.5
2016-11-14,38.0,87.0,62.0,17.0,228,0,14,11,2016,46,,,,,204.0
2016-11-15,37.0,49.0,60.0,25.0,234,1,15,11,2016,46,,,,,171.0
2016-11-16,52.0,57.0,65.5,10.0,238,2,16,11,2016,46,,,,,184.5
2016-11-17,37.0,62.5,54.0,15.0,240,3,17,11,2016,46,,,,,168.5
2016-11-18,69.0,53.0,64.0,15.0,268,4,18,11,2016,46,,,,,201.0
2016-11-19,17.5,27.0,29.0,16.0,162,5,19,11,2016,46,,,,,89.5
2016-11-20,29.0,12.0,61.5,9.0,168,6,20,11,2016,46,,,,,111.5
2016-11-21,29.5,49.0,44.5,29.0,210,0,21,11,2016,47,,,,,152.0
2016-11-22,43.5,46.5,65.5,3.5,208,1,22,11,2016,47,,,,,159.0
2016-11-23,44.5,48.0,50.5,14.5,238,2,23,11,2016,47,,,,,157.5
2016-11-24,78.0,41.5,43.0,21.5,250,3,24,11,2016,47,,,,,184.0
2016-11-25,40.5,53.0,79.0,13.0,214,4,25,11,2016,47,,,,,185.5
2016-11-26,16.0,23.0,30.0,19.0,168,5,26,11,2016,47,,,,,88.0
2016-11-27,20.0,24.5,44.5,3.0,168,6,27,11,2016,47,,,,,92.0
2016-11-28,8.0,42.5,71.0,19.0,204,0,28,11,2016,48,,,,,140.5
2016-11-29,27.0,69.5,63.5,28.0,252,1,29,11,2016,48,,,,,188.0
2016-11-30,82.5,66.5,56.0,18.0,192,2,30,11,2016,48,,,,,223.0
2016-12-01,45.5,42.0,50.5,16.0,246,3,1,12,2016,48,,,,,154.0
2016-12-02,37.0,38.5,33.0,21.5,196,4,2,12,2016,48,,,,,130.0
2016-12-03,22.5,34.0,19.5,23.5,150,5,3,12,2016,48,,,,,99.5
2016-12-04,25.5,16.0,22.0,14.0,148,6,4,12,2016,48,,,,,77.5
2016-12-05,47.0,45.0,61.5,18.5,216,0,5,12,2016,49,,,,,172.0
2016-12-06,22.0,42.5,68.5,10.5,226,1,6,12,2016,49,,,,,143.5
2016-12-07,64.5,53.0,73.5,29.5,228,2,7,12,2016,49,,,,,220.5
2016-12-08,36.5,28.0,61.0,30.5,234,3,8,12,2016,49,,,,,156.0
2016-12-09,26.5,52.0,74.5,9.5,216,4,9,12,2016,49,,,,,162.5
2016-12-10,24.0,36.5,32.0,10.0,186,5,10,12,2016,49,,,,,102.5
2016-12-11,15.5,34.5,18.5,7.0,150,6,11,12,2016,49,,,,,75.5
2016-12-12,46.5,36.0,42.5,18.0,172,0,12,12,2016,50,,,,,143.0
2016-12-13,48.5,59.0,60.5,11.0,214,1,13,12,2016,50,,,,,179.0
2016-12-14,52.0,64.5,48.0,15.0,222,2,14,12,2016,50,,,,,179.5
2016-12-15,29.5,48.0,47.0,25.0,250,3,15,12,2016,50,,,,,149.5
2016-12-16,34.5,40.0,66.0,16.0,246,4,16,12,2016,50,,,,,156.5
2016-12-17,10.5,33.5,60.5,9.0,178,5,17,12,2016,50,,,,,113.5
2016-12-18,22.0,24.0,42.0,7.5,192,6,18,12,2016,50,,,,,95.5
2016-12-19,46.0,77.5,63.5,12.5,234,0,19,12,2016,51,,,,,199.5
2016-12-20,31.0,70.0,52.0,18.0,192,1,20,12,2016,51,,,,,171.0
2016-12-21,42.0,55.5,55.0,19.5,234,2,21,12,2016,51,,,,,172.0
2016-12-22,39.5,69.0,80.5,5.0,270,3,22,12,2016,51,,,,,194.0
2016-12-23,39.5,58.5,53.0,15.0,246,4,23,12,2016,51,,,,,166.0
2016-12-24,29.0,27.5,30.0,5.0,160,5,24,12,2016,51,,,,,91.5
2016-12-25,11.0,37.0,28.0,16.5,148,6,25,12,2016,51,,,,,92.5
2016-12-26,24.0,59.0,39.5,6.5,178,0,26,12,2016,52,,,,,129.0
2016-12-27,62.5,67.5,45.0,22.0,250,1,27,12,2016,52,,,,,197.0
2016-12-28,29.0,84.0,67.5,28.5,250,2,28,12,2016,52,,,,,209.0
2016-12-29,39.0,71.0,50.0,8.0,234,3,29,12,2016,52,,,,,168.0
2016-12-30,28.5,69.0,43.0,12.0,240,4,30,12,2016,52,,,,,152.5
2016-12-31,16.5,48.0,26.5,10.5,184,5,31,12,2016,52,2016-12-31,3.0,-1.0,1.0,101.5
2017-01-01,19.0,22.0,18.0,14.5,144,6,1,1,2017,52,2017-01-01,3.0,-1.0,1.0,73.5
2017-01-02,11.5,16.5,20.5,15.5,130,0,2,1,2017,1,2017-01-02,3.0,-1.0,1.0,64.0
2017-01-03,25.0,26.5,33.5,17.0,168,1,3,1,2017,1,,,,,102.0
2017-01-04,42.5,33.5,45.0,25.0,202,2,4,1,2017,1,,,,,146.0
2017-01-05,25.0,42.5,54.0,9.0,220,3,5,1,2017,1,,,,,130.5
2017-01-06,33.0,49.5,41.0,22.0,256,4,6,1,2017,1,,,,,145.5
2017-01-07,20.5,45.5,43.0,11.0,202,5,7,1,2017,1,,,,,120.0
2017-01-08,22.0,42.5,23.5,7.0,174,6,8,1,2017,1,,,,,95.0
2017-01-09,51.5,58.0,49.5,14.5,240,0,9,1,2017,2,,,,,173.5
2017-01-10,80.5,66.0,28.5,15.5,232,1,10,1,2017,2,,,,,190.5
2017-01-11,67.0,77.5,35.5,11.0,234,2,11,1,2017,2,,,,,191.0
2017-01-12,69.0,61.5,52.0,6.0,234,3,12,1,2017,2,,,,,188.5
2017-01-13,61.0,54.0,48.0,8.0,246,4,13,1,2017,2,,,,,171.0
2017-01-14,37.5,34.0,44.5,3.0,192,5,14,1,2017,2,,,,,119.0
2017-01-15,21.5,14.0,44.0,4.0,162,6,15,1,2017,2,,,,,83.5
2017-01-16,51.5,39.0,28.5,25.5,204,0,16,1,2017,3,,,,,144.5
2017-01-17,42.5,69.5,57.0,18.5,266,1,17,1,2017,3,,,,,187.5
2017-01-18,42.5,73.0,39.0,25.0,242,2,18,1,2017,3,,,,,179.5
2017-01-19,56.5,55.5,47.0,12.5,260,3,19,1,2017,3,,,,,171.5
2017-01-20,38.5,44.5,41.5,8.0,226,4,20,1,2017,3,,,,,132.5
2017-01-21,12.5,35.0,29.5,6.5,168,5,21,1,2017,3,,,,,83.5
2017-01-22,28.0,35.5,29.5,6.5,206,6,22,1,2017,3,,,,,99.5
2017-01-23,22.5,32.0,21.0,10.0,144,0,23,1,2017,4,,,,,85.5
2017-01-24,17.0,26.0,31.0,3.5,160,1,24,1,2017,4,,,,,77.5
2017-01-25,17.0,27.5,24.0,4.0,126,2,25,1,2017,4,,,,,72.5
2017-01-26,19.0,40.5,12.0,5.0,156,3,26,1,2017,4,,,,,76.5
2017-01-27,12.5,18.5,10.0,6.0,96,4,27,1,2017,4,2017-01-27,7.0,-2.0,2.0,47.0
2017-01-28,4.0,16.5,8.0,7.0,90,5,28,1,2017,4,2017-01-28,7.0,-2.0,2.0,35.5
2017-01-29,12.0,23.0,12.0,7.0,102,6,29,1,2017,4,2017-01-29,7.0,-2.0,2.0,54.0
2017-01-30,11.0,21.0,20.0,17.0,138,0,30,1,2017,5,2017-01-30,7.0,-2.0,2.0,69.0
2017-01-31,8.5,14.0,9.0,6.0,84,1,31,1,2017,5,2017-01-31,7.0,-2.0,2.0,37.5
2017-02-01,4.5,40.0,22.5,11.5,126,2,1,2,2017,5,2017-02-01,7.0,-2.0,2.0,78.5
2017-02-02,9.0,15.0,11.5,7.5,94,3,2,2,2017,5,2017-02-02,7.0,-2.0,2.0,43.0
2017-02-03,8.0,22.0,19.0,7.0,106,4,3,2,2017,5,,,,,56.0
2017-02-04,21.5,21.5,33.0,14.0,154,5,4,2,2017,5,,,,,90.0
2017-02-05,26.0,5.0,13.5,3.0,92,6,5,2,2017,5,,,,,47.5
2017-02-06,30.5,20.5,62.0,9.5,196,0,6,2,2017,6,,,,,122.5
2017-02-07,24.0,32.0,52.5,9.0,198,1,7,2,2017,6,,,,,117.5
2017-02-08,63.5,68.5,52.5,32.5,278,2,8,2,2017,6,,,,,217.0
2017-02-09,34.5,28.5,67.0,9.5,188,3,9,2,2017,6,,,,,139.5
2017-02-10,37.0,69.0,76.0,7.5,254,4,10,2,2017,6,,,,,189.5
2017-02-11,23.0,15.5,12.0,9.5,144,5,11,2,2017,6,,,,,60.0
2017-02-12,14.5,17.0,24.0,2.0,108,6,12,2,2017,6,,,,,57.5
2017-02-13,46.5,47.0,32.0,7.0,218,0,13,2,2017,7,,,,,132.5
2017-02-14,57.5,36.5,47.0,24.5,214,1,14,2,2017,7,,,,,165.5
2017-02-15,54.0,51.0,99.5,10.0,242,2,15,2,2017,7,,,,,214.5
2017-02-16,72.5,56.5,74.5,19.5,262,3,16,2,2017,7,,,,,223.0
2017-02-17,31.0,46.0,69.0,10.5,214,4,17,2,2017,7,,,,,156.5
2017-02-18,56.0,34.0,32.0,24.0,198,5,18,2,2017,7,,,,,146.0
2017-02-19,24.0,38.0,49.0,13.0,126,6,19,2,2017,7,,,,,124.0
2017-02-20,32.5,66.5,43.5,31.0,210,0,20,2,2017,8,,,,,173.5
2017-02-21,42.0,79.0,35.0,20.0,222,1,21,2,2017,8,,,,,176.0
2017-02-22,56.5,75.0,44.5,18.0,262,2,22,2,2017,8,,,,,194.0
2017-02-23,41.5,64.0,48.5,13.5,222,3,23,2,2017,8,,,,,167.5
2017-02-24,46.0,44.0,75.0,18.5,192,4,24,2,2017,8,,,,,183.5
2017-02-25,29.5,37.0,36.0,12.0,162,5,25,2,2017,8,,,,,114.5
2017-02-26,38.5,60.0,30.5,5.0,184,6,26,2,2017,8,,,,,134.0
2017-02-27,25.0,78.5,51.0,6.0,248,0,27,2,2017,9,,,,,160.5
2017-02-28,51.5,77.5,33.5,10.5,234,1,28,2,2017,9,,,,,173.0
2017-03-01,45.5,90.0,61.5,14.0,274,2,1,3,2017,9,,,,,211.0
2017-03-02,21.5,65.0,87.0,20.0,258,3,2,3,2017,9,,,,,193.5
2017-03-03,59.5,52.0,95.0,15.5,250,4,3,3,2017,9,,,,,222.0
